"6f5ef5e","Tilmann","Tue, 23 Nov 2021 13:46:48 +0100","symposium sphere hover",	 1 file changed, 8 insertions(+), 4 deletions(-)	
"d475d62","Tilmann","Tue, 23 Nov 2021 13:44:12 +0100","symposium loading screen",	 1 file changed, 5 insertions(+), 17 deletions(-)	
"dd05ae1","Tilmann","Tue, 23 Nov 2021 13:06:37 +0100","symposium panel bottom padding",	 1 file changed, 8 insertions(+), 7 deletions(-)	
"229e5f7","Tilmann","Tue, 23 Nov 2021 11:12:53 +0100","symposium start anim",	 1 file changed, 9 insertions(+), 1 deletion(-)	
"45a49ac","Tilmann","Tue, 23 Nov 2021 11:08:04 +0100","symposium start anim",	 1 file changed, 5 insertions(+), 4 deletions(-)	
"539f16e","Tilmann","Tue, 23 Nov 2021 10:59:49 +0100","symposium start anim",	 1 file changed, 7 insertions(+), 7 deletions(-)	
"59267b4","Tilmann","Tue, 23 Nov 2021 10:57:16 +0100","symposium start anim",	 1 file changed, 3 insertions(+), 2 deletions(-)	
"1babd9c","Tilmann","Tue, 23 Nov 2021 10:51:58 +0100","symposium start anim",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"78da94d","Tilmann","Tue, 23 Nov 2021 10:43:12 +0100","symposium loading screen",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"b30f03e","Tilmann","Tue, 23 Nov 2021 10:41:58 +0100","symposium loading screen",	 1 file changed, 8 insertions(+), 2 deletions(-)	
"d18ae51","Tilmann","Tue, 23 Nov 2021 10:34:42 +0100","symposium loading screen",	 1 file changed, 2 insertions(+)	
"c5e9bb0","Tilmann","Tue, 23 Nov 2021 10:31:21 +0100","symposium loading screen",	 2 files changed, 15 insertions(+), 4 deletions(-)	
"7b41de7","Tilmann","Mon, 22 Nov 2021 23:19:32 +0100","symposium cam start pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"0add15d","Tilmann","Mon, 22 Nov 2021 23:15:05 +0100","symposium cam start pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"be8c819","Tilmann","Mon, 22 Nov 2021 22:52:00 +0100","symposium console target",	 1 file changed, 1 insertion(+)	
"667f915","Tilmann","Mon, 22 Nov 2021 22:18:37 +0100","symposium font update",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"3125af4","Tilmann","Mon, 22 Nov 2021 22:15:36 +0100","symposium font update",	 5 files changed, 3 insertions(+), 7 deletions(-)	
"3c82627","Tilmann","Mon, 22 Nov 2021 22:06:25 +0100","symposium font update",	 3 files changed, 5 insertions(+), 5 deletions(-)	
"2c9b859","Tilmann","Mon, 22 Nov 2021 19:49:35 +0100","symposium schedule remove scrollbar",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"7927589","Tilmann","Mon, 22 Nov 2021 19:46:09 +0100","symposium schedule mobilre right panel",	 1 file changed, 5 insertions(+), 1 deletion(-)	
"6b03aa0","Tilmann","Mon, 22 Nov 2021 19:44:35 +0100","symposium schedule mobilre right panel",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"b6dcbce","Tilmann","Mon, 22 Nov 2021 19:25:02 +0100","symposium css custom vh",	 1 file changed, 5 insertions(+), 7 deletions(-)	
"5c28ec0","Tilmann","Mon, 22 Nov 2021 19:06:44 +0100","symposium schedule speakers update",	 1 file changed, 9 insertions(+), 6 deletions(-)	
"27f2812","Tilmann","Mon, 22 Nov 2021 16:13:16 +0100","symposium window scale fix",	 1 file changed, 5 insertions(+)	
"ba455f6","Tilmann","Mon, 22 Nov 2021 10:31:50 +0100","symposium time zone",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"7a8a824","Tilmann","Mon, 22 Nov 2021 09:34:18 +0100","symposium imprint add countries",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"d783d20","Tilmann","Mon, 22 Nov 2021 01:33:04 +0100","symposium sphere click",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"fa86849","Tilmann","Mon, 22 Nov 2021 01:31:39 +0100","symposium sphere click",	 1 file changed, 7 insertions(+), 2 deletions(-)	
"1baaab1","Tilmann","Mon, 22 Nov 2021 00:59:24 +0100","symposium sphere click",	 1 file changed, 7 insertions(+), 4 deletions(-)	
"2c1d48c","Tilmann","Mon, 22 Nov 2021 00:54:32 +0100","symposium sphere click",	 1 file changed, 3 insertions(+)	
"ac38c2d","Tilmann","Mon, 22 Nov 2021 00:48:57 +0100","symposium performance test",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"1ca90fe","Tilmann","Mon, 22 Nov 2021 00:46:30 +0100","symposium performance test",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"495f2ec","Tilmann","Mon, 22 Nov 2021 00:44:05 +0100","symposium performance test",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"8da69ab","Tilmann","Mon, 22 Nov 2021 00:31:05 +0100","symposium updates",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"f6205cc","Tilmann","Mon, 22 Nov 2021 00:26:16 +0100","symposium updates",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"78c4619","Tilmann","Mon, 22 Nov 2021 00:23:43 +0100","symposium updates",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a0e319b","Tilmann","Mon, 22 Nov 2021 00:21:25 +0100","symposium updates",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"4e28b50","Tilmann","Mon, 22 Nov 2021 00:17:03 +0100","symposium updates",	 1 file changed, 14 insertions(+), 14 deletions(-)	
"0c0aa3a","Tilmann","Sun, 21 Nov 2021 22:14:21 +0100","symposium mailto body",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"03302de","Tilmann","Sun, 21 Nov 2021 22:12:54 +0100","symposium mailto body",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"0800c8a","Tilmann","Sun, 21 Nov 2021 22:12:21 +0100","symposium mailto body",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"686b67e","Tilmann","Sun, 21 Nov 2021 22:06:59 +0100","symposium link style",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"c2a9763","Tilmann","Sun, 21 Nov 2021 22:04:31 +0100","symposium link style",	 1 file changed, 1 insertion(+)	
"48f64ba","Tilmann","Sun, 21 Nov 2021 22:03:30 +0100","symposium italic line height",	 1 file changed, 3 insertions(+), 1 deletion(-)	
"515f91b","Tilmann","Sun, 21 Nov 2021 21:58:26 +0100","symposium cam pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"0814540","Tilmann","Sun, 21 Nov 2021 21:55:11 +0100","symposium cam pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"1069c4f","Tilmann","Sun, 21 Nov 2021 21:52:41 +0100","symposium cam pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"0f2c87a","Tilmann","Sun, 21 Nov 2021 21:49:52 +0100","symposium cam pos",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"6b07320","Tilmann","Sun, 21 Nov 2021 21:45:28 +0100","symposium cam pos",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"08bf245","Tilmann","Sun, 21 Nov 2021 21:39:21 +0100","symposium updates",	 1 file changed, 6 insertions(+), 5 deletions(-)	
"550ed96","Tilmann","Sun, 21 Nov 2021 20:11:42 +0100","symposium link style",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"4e6cc93","Tilmann","Sun, 21 Nov 2021 20:06:06 +0100","symposium register sphere",	 1 file changed, 9 insertions(+), 1 deletion(-)	
"2db9251","Tilmann","Sun, 21 Nov 2021 19:53:27 +0100","symposium register sphere",	 1 file changed, 9 insertions(+), 24 deletions(-)	
"3869b69","Tilmann","Sun, 21 Nov 2021 19:49:11 +0100","symposium register sphere",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"4790ab2","Tilmann","Sun, 21 Nov 2021 19:44:20 +0100","symposium register sphere",	 1 file changed, 13 insertions(+), 2 deletions(-)	
"80b34d5","Tilmann","Sun, 21 Nov 2021 19:40:39 +0100","symposium register sphere",	 1 file changed, 1 insertion(+)	
"8c07060","Tilmann","Sun, 21 Nov 2021 19:35:56 +0100","symposium link hover",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"1b57e69","Tilmann","Sun, 21 Nov 2021 19:33:46 +0100","symposium link hover",	 1 file changed, 19 insertions(+), 19 deletions(-)	
"88a9078","Tilmann","Sun, 21 Nov 2021 19:24:47 +0100","symposium link hover",	 1 file changed, 1 insertion(+)	
"d96aa88","Tilmann","Sun, 21 Nov 2021 19:16:50 +0100","symposium link hover",	 1 file changed, 14 insertions(+), 7 deletions(-)	
"2ef407a","Tilmann","Sun, 21 Nov 2021 19:11:05 +0100","symposium open panel breakpoints",	 1 file changed, 6 insertions(+), 2 deletions(-)	
"9f93a7e","Tilmann","Sun, 21 Nov 2021 19:01:53 +0100","symposium hide panels on anim",	 1 file changed, 2 insertions(+)	
"4dd45c0","Tilmann","Sun, 21 Nov 2021 18:56:27 +0100","symposium schedule speaker update",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"92ca89a","Tilmann","Sun, 21 Nov 2021 18:51:42 +0100","symposium schedule speaker update",	 1 file changed, 19 insertions(+), 18 deletions(-)	
"ffcce49","Tilmann","Sun, 21 Nov 2021 18:38:24 +0100","symposium schedule speaker update",	 1 file changed, 5 insertions(+), 3 deletions(-)	
"fc34a69","Tilmann","Sun, 21 Nov 2021 18:36:17 +0100","symposium schedule speaker update",	 1 file changed, 43 insertions(+), 82 deletions(-)	
"441e2d8","Tilmann","Sun, 21 Nov 2021 17:55:14 +0100","symposium link preview",	 2 files changed, 9 insertions(+), 7 deletions(-)	
"27ec371","Tilmann","Sun, 21 Nov 2021 17:42:49 +0100","symposium title breakpoint",	 1 file changed, 6 insertions(+)	
"0c11692","Tilmann","Sun, 21 Nov 2021 17:40:08 +0100","symposium title breakpoint",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"2141d30","Tilmann","Sun, 21 Nov 2021 17:35:04 +0100","symposium title breakpoint",	 1 file changed, 35 insertions(+), 3 deletions(-)	
"7bacec7","Tilmann","Sun, 21 Nov 2021 17:22:51 +0100","symposium panel positions breakpoints",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"80e7c52","Tilmann","Sun, 21 Nov 2021 17:22:06 +0100","symposium panel positions breakpoints",	 1 file changed, 4 insertions(+), 3 deletions(-)	
"cc02a9d","Tilmann","Sun, 21 Nov 2021 17:16:50 +0100","symposium panel positions breakpoints",	 2 files changed, 15 insertions(+), 6 deletions(-)	
"f7a1a51","Tilmann","Sun, 21 Nov 2021 17:05:49 +0100","symposium panel zindex",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"1c061d3","Tilmann","Sun, 21 Nov 2021 17:03:46 +0100","symposium panel zindex",	 1 file changed, 2 insertions(+)	
"b76251a","Tilmann","Sun, 21 Nov 2021 17:00:33 +0100","symposium fhp yellow",	 1 file changed, 1 insertion(+)	
"43227bd","Tilmann","Sun, 21 Nov 2021 16:55:23 +0100","symposium fhp yellow",	 2 files changed, 19 insertions(+), 17 deletions(-)	
"8b2480a","Tilmann","Sun, 21 Nov 2021 16:53:32 +0100","symposium panel zindex",	 3 files changed, 11 insertions(+), 2 deletions(-)	
"c58abf7","Tilmann","Sun, 21 Nov 2021 15:38:53 +0100","symposium panel overflow",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"8e9323b","Tilmann","Sun, 21 Nov 2021 15:35:35 +0100","symposium panel scroll class add",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"47905f9","Tilmann","Sun, 21 Nov 2021 15:33:05 +0100","symposium close pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"273ce7a","Tilmann","Sun, 21 Nov 2021 15:31:05 +0100","symposium close pos",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"3b09d25","Tilmann","Sun, 21 Nov 2021 15:28:38 +0100","symposium line width",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"ff2a86a","Tilmann","Sun, 21 Nov 2021 15:26:24 +0100","symposium mailto color",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"972d973","Tilmann","Sun, 21 Nov 2021 15:22:52 +0100","symposium mailto color",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"b5276ce","Tilmann","Sun, 21 Nov 2021 15:16:55 +0100","symposium speaker added countries",	 1 file changed, 6 insertions(+), 6 deletions(-)	
"4a6fb14","Tilmann","Sun, 21 Nov 2021 15:13:26 +0100","symposium link style",	 1 file changed, 1 insertion(+)	
"3e2d4b7","Tilmann","Sun, 21 Nov 2021 15:11:49 +0100","symposium link style",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"e8a9245","Tilmann","Sun, 21 Nov 2021 15:07:17 +0100","symposium link style",	 1 file changed, 4 insertions(+), 1 deletion(-)	
"d9b0017","Tilmann","Sun, 21 Nov 2021 15:03:50 +0100","symposium link style",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"a417d19","Tilmann","Sun, 21 Nov 2021 15:01:39 +0100","symposium scrollbar pointer",	 1 file changed, 2 deletions(-)	
"66cd31e","Tilmann","Sun, 21 Nov 2021 15:00:26 +0100","symposium scrollbar pointer",	 1 file changed, 2 insertions(+)	
"0b9781d","Tilmann","Sun, 21 Nov 2021 14:59:04 +0100","symposium webkit scrollbar color",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"d0b8541","Tilmann","Sun, 21 Nov 2021 14:56:00 +0100","symposium middle",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"4a055b5","Tilmann","Sun, 21 Nov 2021 14:52:30 +0100","symposium middle",	 1 file changed, 5 insertions(+), 5 deletions(-)	
"282a8a8","Tilmann","Sun, 21 Nov 2021 14:38:11 +0100","symposium panel breakpoints",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a2baefb","Tilmann","Sun, 21 Nov 2021 14:36:13 +0100","symposium panel breakpoints",	 1 file changed, 14 insertions(+), 5 deletions(-)	
"5c2f23a","Tilmann","Sun, 21 Nov 2021 14:31:32 +0100","symposium panel breakpoints",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"8785733","Tilmann","Sun, 21 Nov 2021 14:30:09 +0100","symposium panel breakpoints",	 1 file changed, 8 insertions(+), 24 deletions(-)	
"a3aa108","Tilmann","Sun, 21 Nov 2021 14:23:13 +0100","symposium panel breakpoints",	 1 file changed, 9 insertions(+), 11 deletions(-)	
"f98df5b","Tilmann","Sun, 21 Nov 2021 14:20:31 +0100","symposium panel breakpoints",	 1 file changed, 12 insertions(+), 3 deletions(-)	
"cf01ad2","Tilmann","Sun, 21 Nov 2021 14:10:11 +0100","symposium italic spacing",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"d94eb31","Tilmann","Sun, 21 Nov 2021 14:07:48 +0100","symposium italic spacing",	 1 file changed, 1 insertion(+)	
"41932a6","Tilmann","Sun, 21 Nov 2021 14:04:30 +0100","symposium date online",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f617c09","Tilmann","Sun, 21 Nov 2021 14:01:24 +0100","symposium about text",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"b52f3cf","Tilmann","Sun, 21 Nov 2021 13:50:47 +0100","symposium mailto",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"77ec44f","Tilmann","Sun, 21 Nov 2021 13:46:44 +0100","symposium breakpoints",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"763010d","Tilmann","Sun, 21 Nov 2021 13:43:35 +0100","symposium breakpoints",	 1 file changed, 14 insertions(+), 12 deletions(-)	
"5722604","Tilmann","Sun, 21 Nov 2021 13:38:27 +0100","symposium breakpoints",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"83bee68","Tilmann","Sun, 21 Nov 2021 13:37:10 +0100","symposium breakpoints",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"2f68d90","Tilmann","Sun, 21 Nov 2021 13:33:02 +0100","symposium breakpoints",	 1 file changed, 4 insertions(+), 2 deletions(-)	
"0fa8f44","Tilmann","Sun, 21 Nov 2021 13:28:06 +0100","symposium breakpoints",	 1 file changed, 3 insertions(+), 13 deletions(-)	
"459fed8","Tilmann","Sun, 21 Nov 2021 13:24:08 +0100","symposium breakpoints",	 1 file changed, 2 insertions(+)	
"95c5201","Tilmann","Sun, 21 Nov 2021 13:18:48 +0100","symposium breakpoints",	 1 file changed, 1 insertion(+)	
"67ecfe6","Tilmann","Sun, 21 Nov 2021 13:17:12 +0100","symposium breakpoints",	 1 file changed, 1 deletion(-)	
"14b8bd1","Tilmann","Sun, 21 Nov 2021 13:15:49 +0100","symposium breakpoints",	 1 file changed, 2 insertions(+), 5 deletions(-)	
"08dcb92","Tilmann","Sun, 21 Nov 2021 13:11:25 +0100","symposium breakpoints",	 1 file changed, 8 insertions(+), 6 deletions(-)	
"d058912","Tilmann","Sun, 21 Nov 2021 13:08:57 +0100","symposium breakpoints",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a3c9c1c","Tilmann","Sun, 21 Nov 2021 13:06:25 +0100","symposium breakpoints",	 1 file changed, 19 insertions(+)	
"9c5a64a","Tilmann","Sun, 21 Nov 2021 12:50:45 +0100","symposium breakpoints",	 1 file changed, 6 insertions(+), 1 deletion(-)	
"065019c","Tilmann","Sun, 21 Nov 2021 12:42:45 +0100","symposium mobile",	 1 file changed, 8 insertions(+), 4 deletions(-)	
"73ea43e","Tilmann","Sun, 21 Nov 2021 02:31:14 +0100","symposium close",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"ee773c7","Tilmann","Sun, 21 Nov 2021 02:27:57 +0100","symposium speaker details",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"40b033f","Tilmann","Sun, 21 Nov 2021 02:23:28 +0100","symposium speaker details",	 1 file changed, 2 insertions(+)	
"c22f378","Tilmann","Sun, 21 Nov 2021 02:20:21 +0100","symposium speaker details",	 1 file changed, 13 insertions(+), 9 deletions(-)	
"18a271f","Tilmann","Sun, 21 Nov 2021 02:10:33 +0100","symposium speaker details",	 1 file changed, 1 insertion(+)	
"1dab897","Tilmann","Sun, 21 Nov 2021 02:07:37 +0100","symposium speaker details",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"8fe773f","Tilmann","Sun, 21 Nov 2021 02:05:23 +0100","symposium speaker details",	 1 file changed, 55 insertions(+), 45 deletions(-)	
"a8c5e45","Tilmann","Sun, 21 Nov 2021 01:52:57 +0100","symposium speaker details",	 1 file changed, 81 insertions(+), 29 deletions(-)	
"f5ce09a","Tilmann","Sun, 21 Nov 2021 01:22:21 +0100","symposium register hover",	 1 file changed, 2 deletions(-)	
"70b4b98","Tilmann","Sun, 21 Nov 2021 01:22:00 +0100","symposium register hover",	 1 file changed, 2 insertions(+)	
"228a4b5","Tilmann","Sun, 21 Nov 2021 01:21:02 +0100","symposium register hover",	 1 file changed, 6 insertions(+), 5 deletions(-)	
"07bdb17","Tilmann","Sun, 21 Nov 2021 01:14:29 +0100","symposium register hover",	 1 file changed, 8 insertions(+), 1 deletion(-)	
"b4a02a6","Tilmann","Sun, 21 Nov 2021 01:10:19 +0100","symposium register hover",	 1 file changed, 17 insertions(+), 15 deletions(-)	
"1426243","Tilmann","Sun, 21 Nov 2021 01:07:00 +0100","symposium register hover",	 1 file changed, 16 insertions(+), 11 deletions(-)	
"b58b4b8","Tilmann","Sun, 21 Nov 2021 01:04:06 +0100","symposium schedule details and register",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"6af3ecb","Tilmann","Sun, 21 Nov 2021 01:00:03 +0100","symposium schedule details and register",	 1 file changed, 34 insertions(+), 2 deletions(-)	
"ea52698","Tilmann","Sun, 21 Nov 2021 00:39:48 +0100","symposium scrollbar and css theme",	 1 file changed, 25 insertions(+), 19 deletions(-)	
"87292f4","Tilmann","Sun, 21 Nov 2021 00:29:44 +0100","symposium scrollbar",	 1 file changed, 33 insertions(+), 2 deletions(-)	
"31b6dff","Tilmann","Sun, 21 Nov 2021 00:18:45 +0100","symposium schedule panels",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"dbfc8fe","Tilmann","Sun, 21 Nov 2021 00:16:54 +0100","symposium schedule panels",	 1 file changed, 13 insertions(+)	
"0a30907","Tilmann","Sun, 21 Nov 2021 00:06:45 +0100","symposium schedule panels",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"fd4acb0","Tilmann","Sun, 21 Nov 2021 00:03:44 +0100","symposium schedule panels",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"4d5290e","Tilmann","Sat, 20 Nov 2021 23:59:01 +0100","symposium schedule panels",	 1 file changed, 1 insertion(+)	
"3b90516","Tilmann","Sat, 20 Nov 2021 23:54:13 +0100","symposium schedule panels",	 1 file changed, 8 insertions(+), 8 deletions(-)	
"9f613e8","Tilmann","Sat, 20 Nov 2021 23:51:38 +0100","symposium schedule panels",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"e66ff1e","Tilmann","Sat, 20 Nov 2021 23:49:13 +0100","symposium schedule panels",	 1 file changed, 2 insertions(+), 4 deletions(-)	
"10c0e82","Tilmann","Sat, 20 Nov 2021 23:46:52 +0100","symposium schedule panels",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"3de22f5","Tilmann","Sat, 20 Nov 2021 23:43:26 +0100","symposium schedule panels",	 1 file changed, 6 insertions(+), 6 deletions(-)	
"95e7024","Tilmann","Sat, 20 Nov 2021 23:39:09 +0100","symposium schedule panels",	 1 file changed, 41 insertions(+), 11 deletions(-)	
"da3793d","Tilmann","Sat, 20 Nov 2021 23:21:58 +0100","symposium schedule panels",	 1 file changed, 9 insertions(+), 9 deletions(-)	
"b67dd9f","Tilmann","Sat, 20 Nov 2021 23:14:31 +0100","symposium schedule panels",	 1 file changed, 7 insertions(+), 2 deletions(-)	
"9936c94","Tilmann","Sat, 20 Nov 2021 23:10:44 +0100","symposium schedule panels",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"adad5cb","Tilmann","Sat, 20 Nov 2021 23:05:32 +0100","symposium schedule panels",	 1 file changed, 17 insertions(+), 10 deletions(-)	
"03a7956","Tilmann","Sat, 20 Nov 2021 22:54:00 +0100","symposium schedule panels",	 2 files changed, 25 insertions(+), 1 deletion(-)	
"ab822ca","Tilmann","Sat, 20 Nov 2021 22:38:30 +0100","symposium speaker panel",	 1 file changed, 4 insertions(+), 6 deletions(-)	
"8834160","Tilmann","Sat, 20 Nov 2021 22:34:08 +0100","symposium hide panels",	 1 file changed, 32 insertions(+), 10 deletions(-)	
"c1a3d31","Tilmann","Sat, 20 Nov 2021 22:03:36 +0100","symposium hide panels",	 1 file changed, 4 insertions(+), 1 deletion(-)	
"e55404b","Tilmann","Sat, 20 Nov 2021 22:01:20 +0100","symposium hide panels",	 1 file changed, 22 insertions(+), 4 deletions(-)	
"203d9aa","Tilmann","Sat, 20 Nov 2021 21:53:19 +0100","symposium hide panels",	 1 file changed, 4 insertions(+)	
"e8c36ed","Tilmann","Sat, 20 Nov 2021 21:40:10 +0100","symposium hide panels",	 1 file changed, 1 insertion(+), 3 deletions(-)	
"4655bc2","Tilmann","Sat, 20 Nov 2021 21:36:22 +0100","symposium hide panels",	 1 file changed, 2 insertions(+)	
"e67a4be","Tilmann","Sat, 20 Nov 2021 21:34:44 +0100","symposium hide panels",	 1 file changed, 17 insertions(+), 6 deletions(-)	
"4bcfd4c","Tilmann","Sat, 20 Nov 2021 21:32:27 +0100","symposium hide panels",	 1 file changed, 6 insertions(+), 3 deletions(-)	
"acd8ff2","Tilmann","Sat, 20 Nov 2021 21:30:56 +0100","symposium hide panels",	 1 file changed, 5 insertions(+), 2 deletions(-)	
"342fa5f","Tilmann","Sat, 20 Nov 2021 21:25:46 +0100","symposium hide panels",	 1 file changed, 4 insertions(+), 1 deletion(-)	
"e7072dd","Tilmann","Sat, 20 Nov 2021 21:17:18 +0100","symposium hide panels",	 1 file changed, 1 insertion(+)	
"d588723","Tilmann","Sat, 20 Nov 2021 21:14:53 +0100","symposium hide panels",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"3375ace","Tilmann","Sat, 20 Nov 2021 21:03:48 +0100","symposium hide panels",	 1 file changed, 1 insertion(+), 4 deletions(-)	
"2bd45d1","Tilmann","Sat, 20 Nov 2021 21:01:05 +0100","symposium hide panels",	 1 file changed, 5 insertions(+), 2 deletions(-)	
"3f0f696","Tilmann","Sat, 20 Nov 2021 20:53:10 +0100","symposium hide panels",	 1 file changed, 12 insertions(+), 14 deletions(-)	
"ecd22db","Tilmann","Sat, 20 Nov 2021 20:50:56 +0100","symposium hide panels",	 1 file changed, 11 insertions(+), 11 deletions(-)	
"5dd8311","Tilmann","Sat, 20 Nov 2021 20:47:36 +0100","symposium hide panels",	 1 file changed, 1 insertion(+)	
"094dec7","Tilmann","Sat, 20 Nov 2021 20:45:37 +0100","symposium hide panels",	 1 file changed, 3 insertions(+)	
"8bd9a3b","Tilmann","Sat, 20 Nov 2021 20:42:39 +0100","symposium imprint stuff",	 1 file changed, 3 insertions(+), 3 deletions(-)	
"de87362","Tilmann","Sat, 20 Nov 2021 20:39:49 +0100","symposium link style",	 1 file changed, 8 insertions(+), 2 deletions(-)	
"00755e7","Tilmann","Sat, 20 Nov 2021 20:36:00 +0100","symposium imrpint add",	 1 file changed, 6 insertions(+), 28 deletions(-)	
"b9d05e0","Tilmann","Sat, 20 Nov 2021 20:18:29 +0100","symposium title size",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"f3b3b58","Tilmann","Sat, 20 Nov 2021 20:14:47 +0100","symposium imprint panel",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"8094d2e","Tilmann","Sat, 20 Nov 2021 20:11:33 +0100","symposium imprint panel",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"33d6e48","Tilmann","Sat, 20 Nov 2021 20:07:59 +0100","symposium imprint panel",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"51e1d9a","Tilmann","Sat, 20 Nov 2021 19:52:21 +0100","symposium imprint panel",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"e18586a","Tilmann","Sat, 20 Nov 2021 19:50:41 +0100","symposium imprint panel",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"21d2990","Tilmann","Sat, 20 Nov 2021 19:46:16 +0100","symposium imprint panel",	 2 files changed, 1 insertion(+), 1 deletion(-)	
"be46c64","Tilmann","Sat, 20 Nov 2021 19:43:43 +0100","symposium imprint panel",	 2 files changed, 23 insertions(+), 13 deletions(-)	
"8936d46","Tilmann","Sat, 20 Nov 2021 19:40:10 +0100","symposium imprint panel",	 2 files changed, 93 insertions(+), 3 deletions(-)	
"01a899a","Tilmann","Sat, 20 Nov 2021 19:31:13 +0100","symposium imprint panel",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"d37f215","Tilmann","Sat, 20 Nov 2021 19:27:46 +0100","symposium imprint panel",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"a64287b","Tilmann","Sat, 20 Nov 2021 19:26:49 +0100","symposium imprint panel",	 1 file changed, 13 insertions(+), 3 deletions(-)	
"9dc29e1","Tilmann","Sat, 20 Nov 2021 19:22:14 +0100","symposium imprint panel",	 1 file changed, 6 insertions(+), 1 deletion(-)	
"485ebe2","Tilmann","Sat, 20 Nov 2021 19:13:26 +0100","symposium imprint panel",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"eda69a1","Tilmann","Sat, 20 Nov 2021 19:10:49 +0100","symposium imprint panel",	 1 file changed, 3 insertions(+), 1 deletion(-)	
"f7333ad","Tilmann","Sat, 20 Nov 2021 19:05:49 +0100","symposium about panel",	 1 file changed, 37 insertions(+), 6 deletions(-)	
"5ec1db9","Tilmann","Sat, 20 Nov 2021 18:44:45 +0100","symposium about panel",	 1 file changed, 2 insertions(+), 2 deletions(-)	
